record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
c87f9099aecfb418f8d5,image,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/A3025118147587799346077512546105/v7-screenshot.jpg,https://freight.cargo.site/t/original/i/A3025118147587799346077512546105/v7-screenshot.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,A3025118147587799346077512546105,v7-screenshot.jpg,original,,614,614,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
e7a7a7a37fff983d1c19,image,home,anyday,anyday-04,unknown,https://freight.cargo.site/t/original/i/L3027048668493509838917526402873/anyday-image6.jpg,https://freight.cargo.site/t/original/i/L3027048668493509838917526402873/anyday-image6.jpg,observed in the Phase 1 Freight probe or captured bodycopy,L3027048668493509838917526402873,anyday-image6.jpg,original,,953,830,435.3,378.9,773.859,673.594,0.73x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
c362702de09aafe81847,image,home,curate,curate-03,unknown,https://freight.cargo.site/t/original/i/J3027050938125560435919628580665/curate-hf.jpg,https://freight.cargo.site/t/original/i/J3027050938125560435919628580665/curate-hf.jpg,observed in the Phase 1 Freight probe or captured bodycopy,J3027050938125560435919628580665,curate-hf.jpg,original,,1008,1008,504,504,896,896,0.85x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
b7f0848ef2d4febe7227,image,home,curate,curate-01,unknown,https://freight.cargo.site/t/original/i/Z3028481505928652286752455178041/curate-image2-v2.jpg,https://freight.cargo.site/t/original/i/Z3028481505928652286752455178041/curate-image2-v2.jpg,observed in the Phase 1 Freight probe or captured bodycopy,Z3028481505928652286752455178041,curate-image2-v2.jpg,original,,750,652,376,327,668.438,581.328,0.57x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
cccb372baa05068da266,image,home,curate,curate-04,unknown,https://freight.cargo.site/t/original/i/K3029359532521992955872380761913/curate-last-retina.jpg,https://freight.cargo.site/t/original/i/K3029359532521992955872380761913/curate-last-retina.jpg,observed in the Phase 1 Freight probe or captured bodycopy,K3029359532521992955872380761913,curate-last-retina.jpg,original,,2200,1914,462,402,821.328,714.656,1.68x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
79215afaf147441e5df9,image,home,deadgood,deadgood-05,unknown,https://freight.cargo.site/t/original/i/K3028247312208658246830419130169/dg-cover.jpg,https://freight.cargo.site/t/original/i/K3028247312208658246830419130169/dg-cover.jpg,observed in the Phase 1 Freight probe or captured bodycopy,K3028247312208658246830419130169,dg-cover.jpg,original,,1087,716,543.5,358,966.219,636.438,0.83x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
4fa349705dbe3c50a54b,image,home,deadgood,deadgood-01,unknown,https://freight.cargo.site/t/original/i/K3028244189709842145940907538233/dg-image2.gif,https://freight.cargo.site/t/original/i/K3028244189709842145940907538233/dg-image2.gif,observed in the Phase 1 Freight probe or captured bodycopy,K3028244189709842145940907538233,dg-image2.gif,original,,960,836,411.3,358,731.188,636.438,0.74x of measured requirement (width-limited; max observed DPR 3),gif,image/gif,yes,none,eager,true,home:img[src]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format bgra; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
bd00240e34290c9e40fa,image,home,deadgood,deadgood-04,unknown,https://freight.cargo.site/t/original/i/R3028483060048393752708469274425/dg-image3-v2.jpg,https://freight.cargo.site/t/original/i/R3028483060048393752708469274425/dg-image3-v2.jpg,observed in the Phase 1 Freight probe or captured bodycopy,R3028483060048393752708469274425,dg-image3-v2.jpg,original,,820,716,411.3,358,731.188,636.438,0.63x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
a974729e8d188d011b38,image,home,deadgood,deadgood-02,unknown,https://freight.cargo.site/t/original/i/A3028247346261347806898251413305/dg-image4.jpg,https://freight.cargo.site/t/original/i/A3028247346261347806898251413305/dg-image4.jpg,observed in the Phase 1 Freight probe or captured bodycopy,A3028247346261347806898251413305,dg-image4.jpg,original,,1789,1008,894.4,504,1590.031,896,1.06x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
e5219d4da0194309b475,image,home,eviive,eviive-04,cargo/assets/eviive-4.jpg,https://freight.cargo.site/t/original/i/J3028246254011184458481990678329/eviive-4.jpg,https://freight.cargo.site/t/original/i/J3028246254011184458481990678329/eviive-4.jpg,observed in the Phase 1 Freight probe or captured bodycopy,J3028246254011184458481990678329,eviive-4.jpg,original,,886,744,443,372,787.547,661.328,0.68x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: captured local source matched exact basename,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,captured local source matched exact basename; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
61f0aba74ac2c3271c8b,image,home,eviive,eviive-03,unknown,https://freight.cargo.site/t/original/i/T3029359532540439699946090313529/eviive-sequence-3-retina.jpg,https://freight.cargo.site/t/original/i/T3029359532540439699946090313529/eviive-sequence-3-retina.jpg,observed in the Phase 1 Freight probe or captured bodycopy,T3029359532540439699946090313529,eviive-sequence-3-retina.jpg,original,,3600,2028,896,504,1592.875,896,2.26x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,high,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
7566abdfbe3461f1ae0e,image,home,eviive,eviive-06,unknown,https://freight.cargo.site/t/original/i/X3029359532558886444019799865145/eviive-sequence-6-retina.jpg,https://freight.cargo.site/t/original/i/X3029359532558886444019799865145/eviive-sequence-6-retina.jpg,observed in the Phase 1 Freight probe or captured bodycopy,X3029359532558886444019799865145,eviive-sequence-6-retina.jpg,original,,2800,1578,670,377.593,1191.109,671.266,2.14x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
ff1dd49ef6bab2ac08d2,image,home,kelly,kelly-04,unknown,https://freight.cargo.site/t/original/i/L3027050230656031721010905003833/kelly-sgc30-1.jpg,https://freight.cargo.site/t/original/i/L3027050230656031721010905003833/kelly-sgc30-1.jpg,observed in the Phase 1 Freight probe or captured bodycopy,L3027050230656031721010905003833,kelly-sgc30-1.jpg,original,,1047,761,523.4,380.2,930.484,675.906,0.80x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
77a029a4b43b8f90863f,image,home,kelly,kelly-02,unknown,https://freight.cargo.site/t/original/i/R3027049892102937736219504195385/kelly-sgc30-3.jpg,https://freight.cargo.site/t/original/i/R3027049892102937736219504195385/kelly-sgc30-3.jpg,observed in the Phase 1 Freight probe or captured bodycopy,R3027049892102937736219504195385,kelly-sgc30-3.jpg,original,,1047,761,523.4,380.2,930.484,675.906,0.80x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]/transformed; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
